CD_YEAR;CD_REFNIS;TX_REFNIS_DESCR_FR;TX_REFNIS_DESCR_NL;CD_STAT_SECTOR;MS_NUM_HH;MS_NUM_CAR
2019;63067;Saint-Vith;Sankt Vith;63067D50-;54;73
2019;63067;Saint-Vith;Sankt Vith;63067D59-;10;12
2019;63067;Saint-Vith;Sankt Vith;63067D60-;30;39
2019;63067;Saint-Vith;Sankt Vith;63067E00-;105;144
2019;63067;Saint-Vith;Sankt Vith;63067E09-;33;45
2019;63067;Saint-Vith;Sankt Vith;63067E10-;60;70
2019;63067;Saint-Vith;Sankt Vith;63067E191;42;61
2019;63067;Saint-Vith;Sankt Vith;63067E20-;60;80
2019;63067;Saint-Vith;Sankt Vith;63067E212;26;35
2019;63067;Saint-Vith;Sankt Vith;63067E291;57;86
2019;63067;Saint-Vith;Sankt Vith;63067E300;162;203
2019;63067;Saint-Vith;Sankt Vith;63067E390;56;80
2019;63067;Saint-Vith;Sankt Vith;63067E400;173;229
2019;63067;Saint-Vith;Sankt Vith;63067E41-;70;104
2019;63067;Saint-Vith;Sankt Vith;63067E42-;83;111
2019;63067;Saint-Vith;Sankt Vith;63067E490;60;72
2019;63067;Saint-Vith;Sankt Vith;63067E512;13;13
2019;63067;Saint-Vith;Sankt Vith;63067F001;167;204
2019;63067;Saint-Vith;Sankt Vith;63067F002;91;118
2019;63067;Saint-Vith;Sankt Vith;63067F003;62;89
2019;63067;Saint-Vith;Sankt Vith;63067F012;72;101
2019;63067;Saint-Vith;Sankt Vith;63067F023;109;158
2019;63067;Saint-Vith;Sankt Vith;63067F091;62;84
2019;63072;Spa;Spa;63072A00-;1.869;1.140
2019;63072;Spa;Spa;63072A01-;296;349
2019;63072;Spa;Spa;63072A02-;451;582
2019;63072;Spa;Spa;63072A04-;84;103
2019;63072;Spa;Spa;63072A05-;240;244
2019;63072;Spa;Spa;63072A08-;42;55
2019;63072;Spa;Spa;63072A100;202;313
2019;63072;Spa;Spa;63072A112;35;50
2019;63072;Spa;Spa;63072A182;3;4
2019;63072;Spa;Spa;63072A191;8;10
2019;63072;Spa;Spa;63072A200;188;260
2019;63072;Spa;Spa;63072A212;82;115
2019;63072;Spa;Spa;63072A290;57;70
2019;63072;Spa;Spa;63072A30-;125;126
2019;63072;Spa;Spa;63072A39-;13;16
2019;63072;Spa;Spa;63072A499;27;30
2019;63072;Spa;Spa;63072A50-;702;611
2019;63072;Spa;Spa;63072A511;513;654
2019;63072;Spa;Spa;63072A59-;2;3
2019;63072;Spa;Spa;63072A689;22;26
2019;63072;Spa;Spa;63072A694;52;56
2019;63072;Spa;Spa;63072ZZZZ;2;-00
2019;63073;Stavelot;Stavelot;63073A00-;530;391
2019;63073;Stavelot;Stavelot;63073A010;217;278
2019;63073;Stavelot;Stavelot;63073A020;232;245
2019;63073;Stavelot;Stavelot;63073A03-;148;144
2019;63073;Stavelot;Stavelot;63073A041;116;130
2019;63073;Stavelot;Stavelot;63073A052;51;66
2019;63073;Stavelot;Stavelot;63073A080;116;157
2019;63073;Stavelot;Stavelot;63073A19-;64;74
2019;63073;Stavelot;Stavelot;63073A20-;41;74
2019;63073;Stavelot;Stavelot;63073A29-;10;20
2019;63073;Stavelot;Stavelot;63073A30-;7;8
2019;63073;Stavelot;Stavelot;63073A384;12;15
2019;63073;Stavelot;Stavelot;63073A39-;14;22
2019;63073;Stavelot;Stavelot;63073A40-;17;21
2019;63073;Stavelot;Stavelot;63073A410;142;173
2019;63073;Stavelot;Stavelot;63073A490;41;60
2019;63073;Stavelot;Stavelot;63073A50-;15;25
2019;63073;Stavelot;Stavelot;63073A581;9;20
2019;63073;Stavelot;Stavelot;63073A59-;14;22
2019;63073;Stavelot;Stavelot;63073A60-;36;48
2019;63073;Stavelot;Stavelot;63073A61-;18;22
2019;63073;Stavelot;Stavelot;63073A691;37;47
2019;63073;Stavelot;Stavelot;63073A70-;44;50
2019;63073;Stavelot;Stavelot;63073A71-;48;56
2019;63073;Stavelot;Stavelot;63073A78-;35;53
2019;63073;Stavelot;Stavelot;63073A79-;6;7
2019;63073;Stavelot;Stavelot;63073A800;36;47
2019;63073;Stavelot;Stavelot;63073A81-;57;59
2019;63073;Stavelot;Stavelot;63073A830;17;18
2019;63073;Stavelot;Stavelot;63073A882;14;16
2019;63073;Stavelot;Stavelot;63073A891;7;14
2019;63073;Stavelot;Stavelot;63073A912;155;204
2019;63073;Stavelot;Stavelot;63073B001;301;387
2019;63073;Stavelot;Stavelot;63073B002;3;3
2019;63073;Stavelot;Stavelot;63073B090;77;113
2019;63073;Stavelot;Stavelot;63073B10-;113;150
2019;63073;Stavelot;Stavelot;63073B162;29;25
2019;63073;Stavelot;Stavelot;63073B191;63;90
2019;63073;Stavelot;Stavelot;63073B20-;25;31
2019;63073;Stavelot;Stavelot;63073B29-;40;60
2019;63073;Stavelot;Stavelot;63073B300;159;225
2019;63073;Stavelot;Stavelot;63073B362;6;10
2019;63073;Stavelot;Stavelot;63073B391;19;32
2019;63073;Stavelot;Stavelot;63073ZZZZ;2;-00
2019;63075;Stoumont;Stoumont;63075A000;148;193
2019;63075;Stoumont;Stoumont;63075A012;26;29
2019;63075;Stoumont;Stoumont;63075A091;4;7
2019;63075;Stoumont;Stoumont;63075A19-;9;23
2019;63075;Stoumont;Stoumont;63075A29-;3;5
2019;63075;Stoumont;Stoumont;63075A39-;8;10
2019;63075;Stoumont;Stoumont;63075B000;125;148
2019;63075;Stoumont;Stoumont;63075B012;5;6
2019;63075;Stoumont;Stoumont;63075B091;12;18
2019;63075;Stoumont;Stoumont;63075B100;19;26
2019;63075;Stoumont;Stoumont;63075B190;23;23
2019;63075;Stoumont;Stoumont;63075B20-;21;31
2019;63075;Stoumont;Stoumont;63075B29-;38;43
2019;63075;Stoumont;Stoumont;63075B300;23;30
2019;63075;Stoumont;Stoumont;63075B31-;10;14
2019;63075;Stoumont;Stoumont;63075B39-;8;13
2019;63075;Stoumont;Stoumont;63075B40-;13;14
2019;63075;Stoumont;Stoumont;63075B49-;2;4
2019;63075;Stoumont;Stoumont;63075B50-;25;31
2019;63075;Stoumont;Stoumont;63075B58-;4;5
2019;63075;Stoumont;Stoumont;63075B59-;18;28
2019;63075;Stoumont;Stoumont;63075B60-;43;54
2019;63075;Stoumont;Stoumont;63075B61-;35;53
2019;63075;Stoumont;Stoumont;63075B62-;37;46
2019;63075;Stoumont;Stoumont;63075B69-;15;23
2019;63075;Stoumont;Stoumont;63075B70-;14;15
2019;63075;Stoumont;Stoumont;63075B79-;17;25
2019;63075;Stoumont;Stoumont;63075C00-;51;71
2019;63075;Stoumont;Stoumont;63075C01-;20;28
2019;63075;Stoumont;Stoumont;63075C09-;11;22
2019;63075;Stoumont;Stoumont;63075C19-;9;9
2019;63075;Stoumont;Stoumont;63075C20-;11;11
2019;63075;Stoumont;Stoumont;63075C29-;7;7
2019;63075;Stoumont;Stoumont;63075C30-;24;39
2019;63075;Stoumont;Stoumont;63075C39-;7;8
2019;63075;Stoumont;Stoumont;63075D00-;63;79
2019;63075;Stoumont;Stoumont;63075D072;3;5
2019;63075;Stoumont;Stoumont;63075D091;78;102
2019;63075;Stoumont;Stoumont;63075D109;66;84
2019;63075;Stoumont;Stoumont;63075D190;12;11
2019;63075;Stoumont;Stoumont;63075D209;50;67
2019;63075;Stoumont;Stoumont;63075D290;12;17
2019;63075;Stoumont;Stoumont;63075D30-;13;13
2019;63075;Stoumont;Stoumont;63075D310;22;27
2019;63075;Stoumont;Stoumont;63075D39-;11;15
2019;63075;Stoumont;Stoumont;63075E00-;54;72
2019;63075;Stoumont;Stoumont;63075E09-;33;68
2019;63075;Stoumont;Stoumont;63075E10-;33;47
2019;63075;Stoumont;Stoumont;63075E19-;17;21
2019;63075;Stoumont;Stoumont;63075E20-;25;39
2019;63075;Stoumont;Stoumont;63075E262;1;1
2019;63075;Stoumont;Stoumont;63075E291;6;11
2019;63076;Theux;Theux;63076A00-;423;409
2019;63076;Theux;Theux;63076A01-;205;226
2019;63076;Theux;Theux;63076A020;118;148
2019;63076;Theux;Theux;63076A030;137;169
2019;63076;Theux;Theux;63076A091;14;16
2019;63076;Theux;Theux;63076A092;23;47
2019;63076;Theux;Theux;63076A100;172;227
2019;63076;Theux;Theux;63076A110;163;225
2019;63076;Theux;Theux;63076A123;92;116
2019;63076;Theux;Theux;63076A162;17;27
2019;63076;Theux;Theux;63076A181;65;99
2019;63076;Theux;Theux;63076A191;55;91
2019;63076;Theux;Theux;63076A28-;37;57
2019;63076;Theux;Theux;63076A299;18;16
2019;63076;Theux;Theux;63076A40-;56;73
2019;63076;Theux;Theux;63076A49-;72;127
2019;63076;Theux;Theux;63076A50-;40;50
2019;63076;Theux;Theux;63076A51-;47;59
2019;63076;Theux;Theux;63076A59-;44;54
2019;63076;Theux;Theux;63076A69-;75;114
2019;63076;Theux;Theux;63076A700;403;465
2019;63076;Theux;Theux;63076A710;157;170
2019;63076;Theux;Theux;63076A780;136;162
2019;63076;Theux;Theux;63076A790;40;69
2019;63076;Theux;Theux;63076A800;119;196
2019;63076;Theux;Theux;63076A890;119;179
2019;63076;Theux;Theux;63076B00-;197;250
2019;63076;Theux;Theux;63076B062;3;4
2019;63076;Theux;Theux;63076B091;183;276
2019;63076;Theux;Theux;63076B10-;54;72
2019;63076;Theux;Theux;63076B199;94;164
2019;63076;Theux;Theux;63076B201;131;231
2019;63076;Theux;Theux;63076B300;239;302
2019;63076;Theux;Theux;63076B391;179;258
2019;63076;Theux;Theux;63076C000;125;164
2019;63076;Theux;Theux;63076C012;90;124
2019;63076;Theux;Theux;63076C081;286;441
2019;63076;Theux;Theux;63076C09-;72;121
2019;63076;Theux;Theux;63076C19-;31;40
2019;63076;Theux;Theux;63076C20-;52;68
2019;63076;Theux;Theux;63076C29-;22;23
2019;63076;Theux;Theux;63076C3AA;115;208
2019;63076;Theux;Theux;63076C3PA;128;201
2019;63076;Theux;Theux;63076C40-;56;72
2019;63076;Theux;Theux;63076C462;120;172
2019;63076;Theux;Theux;63076C491;50;78
2019;63076;Theux;Theux;63076ZZZZ;3;2
2019;63079;Verviers;Verviers;63079A00-;1.192;476
2019;63079;Verviers;Verviers;63079A01-;623;258
2019;63079;Verviers;Verviers;63079A02-;142;63
2019;63079;Verviers;Verviers;63079A03-;536;247
2019;63079;Verviers;Verviers;63079A04-;209;181
2019;63079;Verviers;Verviers;63079A101;392;237
2019;63079;Verviers;Verviers;63079A11-;498;319
2019;63079;Verviers;Verviers;63079A172;132;74
2019;63079;Verviers;Verviers;63079A190;256;215
2019;63079;Verviers;Verviers;63079A200;559;553
2019;63079;Verviers;Verviers;63079A21-;204;190
2019;63079;Verviers;Verviers;63079A30-;750;393
2019;63079;Verviers;Verviers;63079A311;1.158;993
2019;63079;Verviers;Verviers;63079A322;290;289
2019;63079;Verviers;Verviers;63079A40-;1.297;770
2019;63079;Verviers;Verviers;63079A41-;669;622
2019;63079;Verviers;Verviers;63079A42-;790;632
2019;63079;Verviers;Verviers;63079A50-;315;182
2019;63079;Verviers;Verviers;63079A600;692;333
2019;63079;Verviers;Verviers;63079A61-;947;404
2019;63079;Verviers;Verviers;63079A62-;448;329
2019;63079;Verviers;Verviers;63079B00-;446;488
2019;63079;Verviers;Verviers;63079B010;353;416
2019;63079;Verviers;Verviers;63079B022;173;227
2019;63079;Verviers;Verviers;63079B072;51;64
2019;63079;Verviers;Verviers;63079B091;29;43
2019;63079;Verviers;Verviers;63079B0AJ;410;567
2019;63079;Verviers;Verviers;63079B10-;210;219
2019;63079;Verviers;Verviers;63079B11-;204;306
2019;63079;Verviers;Verviers;63079B201;1.302;1.290
2019;63079;Verviers;Verviers;63079B212;449;425
2019;63079;Verviers;Verviers;63079B30-;75;88
2019;63079;Verviers;Verviers;63079B31-;40;31
2019;63079;Verviers;Verviers;63079B390;24;45
2019;63079;Verviers;Verviers;63079C001;420;439
2019;63079;Verviers;Verviers;63079C011;435;509
2019;63079;Verviers;Verviers;63079C022;560;534
2019;63079;Verviers;Verviers;63079C032;245;347
2019;63079;Verviers;Verviers;63079C082;12;14
2019;63079;Verviers;Verviers;63079C0AA;119;186
2019;63079;Verviers;Verviers;63079C0PA;63;99
2019;63079;Verviers;Verviers;63079C101;372;329
2019;63079;Verviers;Verviers;63079C112;588;692
2019;63079;Verviers;Verviers;63079C123;132;177
2019;63079;Verviers;Verviers;63079D312;496;760
2019;63079;Verviers;Verviers;63079D381;3;7
2019;63079;Verviers;Verviers;63079D499;68;90
2019;63079;Verviers;Verviers;63079D4AA;175;249
2019;63079;Verviers;Verviers;63079D4PA;97;155
2019;63079;Verviers;Verviers;63079D910;52;65
2019;63079;Verviers;Verviers;63079E009;750;539
2019;63079;Verviers;Verviers;63079E01-;482;389
2019;63079;Verviers;Verviers;63079E030;205;223
2019;63079;Verviers;Verviers;63079E040;303;321
2019;63079;Verviers;Verviers;63079E052;132;160
2019;63079;Verviers;Verviers;63079E099;172;200
2019;63079;Verviers;Verviers;63079F001;283;315
2019;63079;Verviers;Verviers;63079F012;392;519
2019;63079;Verviers;Verviers;63079F072;6;5
2019;63079;Verviers;Verviers;63079F091;139;195
2019;63079;Verviers;Verviers;63079F11-;393;409
2019;63079;Verviers;Verviers;63079F120;66;51
2019;63079;Verviers;Verviers;63079F200;116;106
2019;63079;Verviers;Verviers;63079G00-;718;668
2019;63079;Verviers;Verviers;63079G010;184;246
2019;63079;Verviers;Verviers;63079G02-;111;112
2019;63079;Verviers;Verviers;63079G072;15;18
2019;63079;Verviers;Verviers;63079G081;35;55
2019;63079;Verviers;Verviers;63079G090;300;415
2019;63079;Verviers;Verviers;63079G19-;135;198
2019;63079;Verviers;Verviers;63079G29-;52;76
2019;63079;Verviers;Verviers;63079ZZZZ;24;-00
2019;63080;Waimes;Weismes;63080A000;660;748
2019;63080;Waimes;Weismes;63080A010;71;94
2019;63080;Waimes;Weismes;63080A02-;28;37
2019;63080;Waimes;Weismes;63080A032;62;82
2019;63080;Waimes;Weismes;63080A091;129;180
2019;63080;Waimes;Weismes;63080A100;149;154
2019;63080;Waimes;Weismes;63080A190;20;26
2019;63080;Waimes;Weismes;63080A20-;150;201
2019;63080;Waimes;Weismes;63080A29-;40;55
2019;63080;Waimes;Weismes;63080A30-;55;73
2019;63080;Waimes;Weismes;63080A39-;16;22
2019;63080;Waimes;Weismes;63080A40-;61;82
2019;63080;Waimes;Weismes;63080A41-;52;71
2019;63080;Waimes;Weismes;63080A490;20;23
2019;63080;Waimes;Weismes;63080A500;60;68
2019;63080;Waimes;Weismes;63080A590;25;36
2019;63080;Waimes;Weismes;63080A613;13;18
2019;63080;Waimes;Weismes;63080B00-;192;257
2019;63080;Waimes;Weismes;63080B012;51;63
2019;63080;Waimes;Weismes;63080B091;70;91
2019;63080;Waimes;Weismes;63080B100;221;268
2019;63080;Waimes;Weismes;63080B112;42;46
2019;63080;Waimes;Weismes;63080B191;66;81
2019;63080;Waimes;Weismes;63080B200;153;166
2019;63080;Waimes;Weismes;63080B21-;140;161
2019;63080;Waimes;Weismes;63080B22-;126;133
2019;63080;Waimes;Weismes;63080B290;51;72
2019;63080;Waimes;Weismes;63080B39-;3;3
2019;63080;Waimes;Weismes;63080C000;334;384
2019;63080;Waimes;Weismes;63080C09-;63;82
2019;63084;Welkenraedt;Welkenraedt;63084A000;1.321;1.205
2019;63084;Welkenraedt;Welkenraedt;63084A010;242;276
2019;63084;Welkenraedt;Welkenraedt;63084A030;1.047;1.283
2019;63084;Welkenraedt;Welkenraedt;63084A040;113;163
2019;63084;Welkenraedt;Welkenraedt;63084A070;153;194
2019;63084;Welkenraedt;Welkenraedt;63084A080;128;161
2019;63084;Welkenraedt;Welkenraedt;63084A090;195;321
2019;63084;Welkenraedt;Welkenraedt;63084A4MA;56;67
2019;63084;Welkenraedt;Welkenraedt;63084A4PA;15;24
2019;63084;Welkenraedt;Welkenraedt;63084B000;277;327
2019;63084;Welkenraedt;Welkenraedt;63084B090;237;339
2019;63084;Welkenraedt;Welkenraedt;63084B1JA;5;4
2019;63084;Welkenraedt;Welkenraedt;63084B1PA;155;202
2019;63084;Welkenraedt;Welkenraedt;63084B29-;127;193
2019;63084;Welkenraedt;Welkenraedt;63084B39-;118;171
2019;63084;Welkenraedt;Welkenraedt;63084B69-;76;117
2019;63084;Welkenraedt;Welkenraedt;63084ZZZZ;12;16
2019;63086;Trois-Ponts;Trois-Ponts;63086A00-;280;243
2019;63086;Trois-Ponts;Trois-Ponts;63086A010;61;70
2019;63086;Trois-Ponts;Trois-Ponts;63086A012;27;36
2019;63086;Trois-Ponts;Trois-Ponts;63086A042;28;42
2019;63086;Trois-Ponts;Trois-Ponts;63086A081;49;62
2019;63086;Trois-Ponts;Trois-Ponts;63086A091;17;25
2019;63086;Trois-Ponts;Trois-Ponts;63086A100;17;21
2019;63086;Trois-Ponts;Trois-Ponts;63086A12-;25;30
2019;63086;Trois-Ponts;Trois-Ponts;63086A162;8;7
2019;63086;Trois-Ponts;Trois-Ponts;63086A180;58;98
2019;63086;Trois-Ponts;Trois-Ponts;63086A191;3;3
2019;63086;Trois-Ponts;Trois-Ponts;63086A20-;10;10
2019;63086;Trois-Ponts;Trois-Ponts;63086A29-;1;2
2019;63086;Trois-Ponts;Trois-Ponts;63086A30-;18;21
2019;63086;Trois-Ponts;Trois-Ponts;63086A39-;6;7
2019;63086;Trois-Ponts;Trois-Ponts;63086B00-;25;26
2019;63086;Trois-Ponts;Trois-Ponts;63086B01-;9;13
2019;63086;Trois-Ponts;Trois-Ponts;63086B09-;2;3
2019;63086;Trois-Ponts;Trois-Ponts;63086B10-;40;63
2019;63086;Trois-Ponts;Trois-Ponts;63086B19-;12;17
2019;63086;Trois-Ponts;Trois-Ponts;63086B20-;24;23
2019;63086;Trois-Ponts;Trois-Ponts;63086B29-;3;3
2019;63086;Trois-Ponts;Trois-Ponts;63086B30-;13;17
2019;63086;Trois-Ponts;Trois-Ponts;63086B31-;6;6
2019;63086;Trois-Ponts;Trois-Ponts;63086B32-;17;21
2019;63086;Trois-Ponts;Trois-Ponts;63086B39-;16;22
2019;63086;Trois-Ponts;Trois-Ponts;63086B400;11;13
2019;63086;Trois-Ponts;Trois-Ponts;63086B490;1;1
2019;63086;Trois-Ponts;Trois-Ponts;63086B50-;58;61
2019;63086;Trois-Ponts;Trois-Ponts;63086B52-;34;35
2019;63086;Trois-Ponts;Trois-Ponts;63086B563;2;2
2019;63086;Trois-Ponts;Trois-Ponts;63086B591;5;3
2019;63086;Trois-Ponts;Trois-Ponts;63086B60-;30;48
2019;63086;Trois-Ponts;Trois-Ponts;63086B69-;19;28
2019;63086;Trois-Ponts;Trois-Ponts;63086C00-;132;155
2019;63086;Trois-Ponts;Trois-Ponts;63086C09-;44;67
2019;63086;Trois-Ponts;Trois-Ponts;63086C10-;25;23
2019;63086;Trois-Ponts;Trois-Ponts;63086C19-;10;15
2019;63087;Burg-Reuland;Burg-Reuland;63087A00-;85;111
2019;63087;Burg-Reuland;Burg-Reuland;63087A09-;15;22
2019;63087;Burg-Reuland;Burg-Reuland;63087A100;93;131
2019;63087;Burg-Reuland;Burg-Reuland;63087A190;45;60
2019;63087;Burg-Reuland;Burg-Reuland;63087A200;144;189
2019;63087;Burg-Reuland;Burg-Reuland;63087A290;20;32
2019;63087;Burg-Reuland;Burg-Reuland;63087A300;78;102
2019;63087;Burg-Reuland;Burg-Reuland;63087A390;20;26
2019;63087;Burg-Reuland;Burg-Reuland;63087A400;122;167
2019;63087;Burg-Reuland;Burg-Reuland;63087A490;12;21
2019;63087;Burg-Reuland;Burg-Reuland;63087A50-;133;192
2019;63087;Burg-Reuland;Burg-Reuland;63087A590;6;11
2019;63087;Burg-Reuland;Burg-Reuland;63087A60-;63;88
2019;63087;Burg-Reuland;Burg-Reuland;63087A61-;15;17
2019;63087;Burg-Reuland;Burg-Reuland;63087A69-;37;49
2019;63087;Burg-Reuland;Burg-Reuland;63087A70-;20;20
2019;63087;Burg-Reuland;Burg-Reuland;63087A79-;22;32
2019;63087;Burg-Reuland;Burg-Reuland;63087B000;122;134
2019;63087;Burg-Reuland;Burg-Reuland;63087B010;12;13
2019;63087;Burg-Reuland;Burg-Reuland;63087B02-;5;4
2019;63087;Burg-Reuland;Burg-Reuland;63087B032;6;10
2019;63087;Burg-Reuland;Burg-Reuland;63087B091;48;52
2019;63087;Burg-Reuland;Burg-Reuland;63087B10-;30;35
2019;63087;Burg-Reuland;Burg-Reuland;63087B19-;20;34
2019;63087;Burg-Reuland;Burg-Reuland;63087B20-;44;51
2019;63087;Burg-Reuland;Burg-Reuland;63087B22-;14;21
2019;63087;Burg-Reuland;Burg-Reuland;63087B29-;19;26
2019;63087;Burg-Reuland;Burg-Reuland;63087B300;56;82
2019;63087;Burg-Reuland;Burg-Reuland;63087B39-;20;23
2019;63087;Burg-Reuland;Burg-Reuland;63087B40-;29;32
2019;63087;Burg-Reuland;Burg-Reuland;63087B49-;11;14
2019;63087;Burg-Reuland;Burg-Reuland;63087B50-;31;31
2019;63087;Burg-Reuland;Burg-Reuland;63087B59-;19;30
2019;63087;Burg-Reuland;Burg-Reuland;63087B60-;39;50
2019;63087;Burg-Reuland;Burg-Reuland;63087B61-;17;21
2019;63087;Burg-Reuland;Burg-Reuland;63087B69-;40;41
2019;63087;Burg-Reuland;Burg-Reuland;63087B70-;63;68
2019;63087;Burg-Reuland;Burg-Reuland;63087B79-;20;25
2019;63087;Burg-Reuland;Burg-Reuland;63087B80-;19;25
2019;63087;Burg-Reuland;Burg-Reuland;63087B89-;18;26
2019;63087;Burg-Reuland;Burg-Reuland;63087ZZZZ;1;-00
2019;63088;Plombières;Plombières;63088A000;649;663
2019;63088;Plombières;Plombières;63088A012;89;104
2019;63088;Plombières;Plombières;63088A022;70;76
2019;63088;Plombières;Plombières;63088A062;127;131
2019;63088;Plombières;Plombières;63088A081;30;41
2019;63088;Plombières;Plombières;63088A091;147;199
2019;63088;Plombières;Plombières;63088A100;159;190
2019;63088;Plombières;Plombières;63088A190;30;46
2019;63088;Plombières;Plombières;63088A29-;28;36
2019;63088;Plombières;Plombières;63088A363;1;1
2019;63088;Plombières;Plombières;63088A391;78;97
2019;63088;Plombières;Plombières;63088B00-;130;149
2019;63088;Plombières;Plombières;63088B012;92;124
2019;63088;Plombières;Plombières;63088B023;96;138
2019;63088;Plombières;Plombières;63088B091;178;259
2019;63088;Plombières;Plombières;63088B100;238;296
2019;63088;Plombières;Plombières;63088B190;54;73
2019;63088;Plombières;Plombières;63088C000;345;410
2019;63088;Plombières;Plombières;63088C090;313;478
2019;63088;Plombières;Plombières;63088C19-;84;118
2019;63088;Plombières;Plombières;63088C200;233;297
2019;63088;Plombières;Plombières;63088C2MA;2;8
2019;63088;Plombières;Plombières;63088C2PA;53;73
2019;63088;Plombières;Plombières;63088C300;284;297
2019;63088;Plombières;Plombières;63088C390;126;165
2019;63088;Plombières;Plombières;63088D000;158;210
2019;63088;Plombières;Plombières;63088D012;77;126
2019;63088;Plombières;Plombières;63088D091;214;311
2019;63088;Plombières;Plombières;63088D19-;66;83
2019;63088;Plombières;Plombières;63088D20-;118;141
2019;63088;Plombières;Plombières;63088D29-;32;39
2019;63088;Plombières;Plombières;63088E000;62;67
2019;63088;Plombières;Plombières;63088E090;46;60
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A000;331;416
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A080;136;209
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A09-;173;300
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A19-;168;227
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A200;172;221
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A2AA;211;315
2019;63089;Thimister-Clermont;Thimister-Clermont;63089A2PA;89;140
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B00-;99;128
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B0AA;77;126
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B0PA;335;531
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B10-;27;40
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B18-;128;193
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B19-;172;265
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B29-;63;102
2019;63089;Thimister-Clermont;Thimister-Clermont;63089B39-;29;48
2019;64008;Berloz;Berloz;64008A000;500;674
2019;64008;Berloz;Berloz;64008A09-;49;82
2019;64008;Berloz;Berloz;64008B000;182;225
2019;64008;Berloz;Berloz;64008B09-;34;48
2019;64008;Berloz;Berloz;64008B10-;68;112
2019;64008;Berloz;Berloz;64008B19-;1;1
2019;64008;Berloz;Berloz;64008C000;325;422
2019;64008;Berloz;Berloz;64008C010;96;138
2019;64008;Berloz;Berloz;64008C09-;12;23
2019;64008;Berloz;Berloz;64008ZZZZ;1;2
2019;64015;Braives;Braives;64015A00-;304;440
2019;64015;Braives;Braives;64015A09-;92;152
2019;64015;Braives;Braives;64015A10-;165;230
2019;64015;Braives;Braives;64015A19-;1;2
2019;64015;Braives;Braives;64015B00-;106;158
2019;64015;Braives;Braives;64015B0PP;1;2
2019;64015;Braives;Braives;64015C00-;150;200
2019;64015;Braives;Braives;64015C01-;128;155
2019;64015;Braives;Braives;64015C082;21;30
2019;64015;Braives;Braives;64015C091;28;54
2019;64015;Braives;Braives;64015D00-;150;185
2019;64015;Braives;Braives;64015D080;23;43
2019;64015;Braives;Braives;64015D10-;70;89
2019;64015;Braives;Braives;64015D180;24;35
2019;64015;Braives;Braives;64015E00-;96;124
2019;64015;Braives;Braives;64015E01-;129;192
2019;64015;Braives;Braives;64015E091;25;40
2019;64015;Braives;Braives;64015F00-;262;369
2019;64015;Braives;Braives;64015F09-;27;36
2019;64015;Braives;Braives;64015G00-;373;542
2019;64015;Braives;Braives;64015G09-;57;86
2019;64015;Braives;Braives;64015H00-;271;375
2019;64015;Braives;Braives;64015H09-;8;14
2019;64021;Crisnée;Crisnée;64021A000;204;294
2019;64021;Crisnée;Crisnée;64021A099;325;438
2019;64021;Crisnée;Crisnée;64021A10-;96;141
2019;64021;Crisnée;Crisnée;64021A300;256;383
2019;64021;Crisnée;Crisnée;64021A40-;261;361
2019;64021;Crisnée;Crisnée;64021A499;132;192
2019;64021;Crisnée;Crisnée;64021A500;107;160
2019;64021;Crisnée;Crisnée;64021ZZZZ;7;5
2019;64023;Donceel;Donceel;64023A00-;160;242
2019;64023;Donceel;Donceel;64023A09-;4;4
2019;64023;Donceel;Donceel;64023B00-;294;463
2019;64023;Donceel;Donceel;64023B09-;31;53
2019;64023;Donceel;Donceel;64023C000;306;448
2019;64023;Donceel;Donceel;64023C09-;34;50
2019;64023;Donceel;Donceel;64023D000;234;341
2019;64023;Donceel;Donceel;64023D01-;150;239
2019;64023;Donceel;Donceel;64023D09-;41;75
2019;64023;Donceel;Donceel;64023ZZZZ;2;4
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A00-;211;288
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A010;109;164
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A011;66;79
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A099;178;296
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A10-;392;512
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A20-;162;240
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A202;28;43
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;64025A300;140;195
